Csaladihaz;;;;
Elem ID;Egyedi ID;ARCHICAD Classification - 22;Érintett helyiség neve;Követelmények
FND-003;2F9B403F-069B-4ACA-9F06-E0CEF209AEB4;Column;;9-9-Hőátbocsátás#8-8-Forma#10-4-Ökológiai lábnyom#8-2-Akadálymentesítés#5-3-Léghang gátlás#10-2-Színhasználat#
FND-004;705E1440-906D-447E-80D6-C78188FC63FB;Column;;7-10-Hőátbocsátás#7-8-Forma#10-10-Ökológiai lábnyom#5-8-Akadálymentesítés#8-5-Léghang gátlás#2-9-Színhasználat#
FND-005;1698A81A-3706-4E69-984E-E774244843BA;Column;;1-6-Hőátbocsátás#8-8-Forma#4-7-Ökológiai lábnyom#4-4-Akadálymentesítés#3-1-Léghang gátlás#2-2-Színhasználat#
FND-006;618F2E9A-C689-4386-BB7E-B5FC5071F9F6;Column;;5-4-Hőátbocsátás#7-3-Forma#3-9-Ökológiai lábnyom#9-5-Akadálymentesítés#10-4-Léghang gátlás#5-5-Színhasználat#
FND-007;6D8775A8-D975-418F-BC8C-50DFF77CF0C2;Column;;10-10-Hőátbocsátás#3-6-Forma#1-6-Ökológiai lábnyom#2-8-Akadálymentesítés#2-7-Léghang gátlás#7-7-Színhasználat#
FND-008;B0786DA6-4671-4F41-8A58-5ECC6D72B03F;Column;;4-2-Hőátbocsátás#1-3-Forma#4-9-Ökológiai lábnyom#2-7-Akadálymentesítés#10-7-Léghang gátlás#10-1-Színhasználat#
FND-009;8AD4AE22-A893-49DF-9F3C-4E10D6FC49BC;Column;;7-9-Hőátbocsátás#9-5-Forma#7-2-Ökológiai lábnyom#6-3-Akadálymentesítés#3-3-Léghang gátlás#5-7-Színhasználat#
FND-010;1523BF2F-88DC-43CC-8785-5BA6BBFE9641;Foundation;;6-8-Hőátbocsátás#3-1-Forma#7-8-Ökológiai lábnyom#9-7-Akadálymentesítés#8-3-Léghang gátlás#7-5-Színhasználat#
FND-011;AD499FB9-1F81-4A5D-B156-7AE70A363974;Foundation;;7-2-Hőátbocsátás#10-4-Forma#1-3-Ökológiai lábnyom#5-6-Akadálymentesítés#7-8-Léghang gátlás#6-10-Színhasználat#
FND-012;1D25D030-7817-4D2E-BF48-37D6054910B2;Foundation;;7-4-Hőátbocsátás#5-4-Forma#7-4-Ökológiai lábnyom#8-2-Akadálymentesítés#3-10-Léghang gátlás#2-1-Színhasználat#
FND-013;7177EAAE-560C-4239-91E6-726B005CF0D4;Foundation;;3-7-Hőátbocsátás#3-8-Forma#10-9-Ökológiai lábnyom#8-3-Akadálymentesítés#5-10-Léghang gátlás#9-1-Színhasználat#
FND-014;B34416A0-273E-4770-847B-309B45A46E72;Foundation;;7-9-Hőátbocsátás#2-6-Forma#4-4-Ökológiai lábnyom#10-5-Akadálymentesítés#6-7-Léghang gátlás#9-8-Színhasználat#
FND-015;4A8995D3-3D09-4715-947A-F356EE1DB4F6;Foundation;;6-1-Hőátbocsátás#1-7-Forma#8-1-Ökológiai lábnyom#4-9-Akadálymentesítés#7-4-Léghang gátlás#9-4-Színhasználat#
FND-016;ABB639C3-80E9-4203-98F0-F971342D51D7;Foundation;;8-9-Hőátbocsátás#9-2-Forma#8-9-Ökológiai lábnyom#4-6-Akadálymentesítés#6-2-Léghang gátlás#5-4-Színhasználat#
FND-017;3E1D788C-B7F3-4D3E-BBED-0DEE1D2C8525;Foundation;;7-10-Hőátbocsátás#4-1-Forma#10-8-Ökológiai lábnyom#9-1-Akadálymentesítés#2-10-Léghang gátlás#10-7-Színhasználat#
FND-018;B972F318-612C-48D7-97A9-5CF585150384;Foundation;;4-4-Hőátbocsátás#4-1-Forma#5-7-Ökológiai lábnyom#3-9-Akadálymentesítés#6-10-Léghang gátlás#8-9-Színhasználat#
FND-019;DEDA9C21-40AE-4818-A9E5-452333B9573B;Foundation;;8-1-Hőátbocsátás#9-4-Forma#7-4-Ökológiai lábnyom#2-6-Akadálymentesítés#7-5-Léghang gátlás#10-6-Színhasználat#
FND-020;5CA23B75-44B3-42B8-A6C1-086F94170597;Foundation;;5-8-Hőátbocsátás#5-10-Forma#8-2-Ökológiai lábnyom#8-2-Akadálymentesítés#1-6-Léghang gátlás#9-4-Színhasználat#
FND-021;156C2E64-0076-4DEB-841E-F00FD8D91F46;Foundation;;3-3-Hőátbocsátás#8-5-Forma#10-7-Ökológiai lábnyom#3-1-Akadálymentesítés#4-8-Léghang gátlás#2-1-Színhasználat#
FND-022;23C0BCCC-F2B7-483C-B25F-27A845F0BC77;Foundation;;5-3-Hőátbocsátás#6-1-Forma#6-1-Ökológiai lábnyom#3-9-Akadálymentesítés#7-3-Léghang gátlás#5-3-Színhasználat#
FND-023;D3CC91C8-C297-4CCA-9897-4CED08692915;Foundation;;5-2-Hőátbocsátás#7-6-Forma#6-2-Ökológiai lábnyom#1-7-Akadálymentesítés#2-3-Léghang gátlás#3-5-Színhasználat#
FND-024;BB0A338B-F5AF-4F8C-B3A9-88D6EA5B12AE;Foundation;;8-7-Hőátbocsátás#9-3-Forma#6-6-Ökológiai lábnyom#5-4-Akadálymentesítés#5-4-Léghang gátlás#6-4-Színhasználat#
FND-025;1827D918-280E-4FC8-BDA4-326E6151C6F9;Foundation;;4-3-Hőátbocsátás#8-4-Forma#10-8-Ökológiai lábnyom#3-7-Akadálymentesítés#9-6-Léghang gátlás#7-6-Színhasználat#
FND-026;70384B76-3BBE-437A-BC0D-111A9B17A4C0;Foundation;;3-9-Hőátbocsátás#2-3-Forma#7-4-Ökológiai lábnyom#6-10-Akadálymentesítés#9-7-Léghang gátlás#1-3-Színhasználat#
FND-027;AC1F2A86-00AA-4D7B-A66D-61FAE65FB8EE;Foundation;;8-3-Hőátbocsátás#10-8-Forma#10-5-Ökológiai lábnyom#3-8-Akadálymentesítés#10-10-Léghang gátlás#5-8-Színhasználat#
FND-028;71DA947A-7339-4742-AC74-3C99AB3D1FF8;Foundation;;5-6-Hőátbocsátás#7-6-Forma#9-7-Ökológiai lábnyom#9-9-Akadálymentesítés#4-9-Léghang gátlás#1-3-Színhasználat#
FND-029;655F25A4-FB05-4D1A-B44C-3FCFD167FD05;Foundation;;1-7-Hőátbocsátás#3-10-Forma#1-10-Ökológiai lábnyom#4-8-Akadálymentesítés#10-7-Léghang gátlás#4-6-Színhasználat#
FND-030;A1C588C4-ACF9-4068-9919-27DDF46E6A91;Foundation;;3-9-Hőátbocsátás#4-7-Forma#9-4-Ökológiai lábnyom#5-5-Akadálymentesítés#1-1-Léghang gátlás#9-2-Színhasználat#
FND-031;C0D3EEC5-186A-4E66-9C9B-0B8C42413BFE;Foundation;;2-9-Hőátbocsátás#7-6-Forma#9-7-Ökológiai lábnyom#5-8-Akadálymentesítés#8-6-Léghang gátlás#4-2-Színhasználat#
FND-032;5CE4487A-4E3B-412C-8220-7DA966268E8A;Foundation;;1-9-Hőátbocsátás#1-6-Forma#5-5-Ökológiai lábnyom#5-4-Akadálymentesítés#4-7-Léghang gátlás#9-9-Színhasználat#
FND-033;53474B41-D7F7-440B-B7C6-9AFBD2A00179;Foundation;;5-9-Hőátbocsátás#2-10-Forma#1-6-Ökológiai lábnyom#10-3-Akadálymentesítés#9-8-Léghang gátlás#3-3-Színhasználat#
FND-034;1C37E2B2-F2A9-4D24-BB00-205926095D06;Foundation;;8-10-Hőátbocsátás#5-5-Forma#9-9-Ökológiai lábnyom#7-3-Akadálymentesítés#1-7-Léghang gátlás#5-9-Színhasználat#
FND-035;76DD3248-CBDC-4871-AC70-26D7331493FF;Foundation;;7-10-Hőátbocsátás#1-7-Forma#8-1-Ökológiai lábnyom#8-4-Akadálymentesítés#7-6-Léghang gátlás#1-4-Színhasználat#
FND-036;561A990B-4FF2-49ED-AE62-1F225486F1E7;Foundation;;9-2-Hőátbocsátás#6-4-Forma#8-6-Ökológiai lábnyom#2-10-Akadálymentesítés#2-5-Léghang gátlás#1-4-Színhasználat#
FND-037;DAFE9303-73AF-445F-9F6B-29BC0EA961AE;Foundation;;2-5-Hőátbocsátás#5-5-Forma#4-7-Ökológiai lábnyom#4-5-Akadálymentesítés#6-6-Léghang gátlás#5-5-Színhasználat#
FND-038;CB31BDAF-C6B5-42D7-B149-D43A1206E52C;Foundation;;8-6-Hőátbocsátás#9-2-Forma#7-3-Ökológiai lábnyom#1-10-Akadálymentesítés#10-3-Léghang gátlás#9-4-Színhasználat#
FND-039;DEE6741B-7013-49BA-9AF5-AC5FE8FEA138;Foundation;;6-2-Hőátbocsátás#2-4-Forma#3-10-Ökológiai lábnyom#4-3-Akadálymentesítés#1-5-Léghang gátlás#1-3-Színhasználat#
FND-040;7AF61670-29B6-4022-872D-219D5A789693;Foundation;;8-10-Hőátbocsátás#8-9-Forma#2-8-Ökológiai lábnyom#6-10-Akadálymentesítés#10-6-Léghang gátlás#3-2-Színhasználat#
FND-041;8E3CF54B-F605-405C-A821-5DF4B7404313;Foundation;;10-9-Hőátbocsátás#8-8-Forma#1-2-Ökológiai lábnyom#4-3-Akadálymentesítés#4-3-Léghang gátlás#5-2-Színhasználat#
FND-042;B80A3DAB-45BC-4BC4-81FC-F572664C09E9;Foundation;;5-9-Hőátbocsátás#8-3-Forma#7-9-Ökológiai lábnyom#2-4-Akadálymentesítés#3-7-Léghang gátlás#10-8-Színhasználat#
FND-043;FB0A1A28-CE63-4305-B7BA-7CBB4A9BC57F;Foundation;;2-9-Hőátbocsátás#4-9-Forma#5-1-Ökológiai lábnyom#7-6-Akadálymentesítés#4-3-Léghang gátlás#2-6-Színhasználat#
FND-044;21F8FDF9-5C33-4F4E-9196-D661207C34C3;Foundation;;4-3-Hőátbocsátás#10-7-Forma#2-1-Ökológiai lábnyom#7-3-Akadálymentesítés#8-3-Léghang gátlás#1-4-Színhasználat#
FND-045;98992DC5-33AE-4D07-87BC-7F382C1960B2;Foundation;;1-8-Hőátbocsátás#9-7-Forma#9-6-Ökológiai lábnyom#4-1-Akadálymentesítés#8-8-Léghang gátlás#1-2-Színhasználat#
FND-046;DBC6EE63-DFBB-4446-BE1C-BEB8DAB1BFD6;Foundation;;7-8-Hőátbocsátás#9-4-Forma#8-7-Ökológiai lábnyom#9-6-Akadálymentesítés#7-5-Léghang gátlás#10-3-Színhasználat#
FND-047;101FC2BF-3E87-40C1-BB4D-6993C5A4AD39;Foundation;;8-4-Hőátbocsátás#4-1-Forma#9-8-Ökológiai lábnyom#9-9-Akadálymentesítés#2-8-Léghang gátlás#8-3-Színhasználat#
FND-048;BE6FFBF8-B4D3-435C-A67C-63CA3797D25F;Foundation;;10-4-Hőátbocsátás#9-4-Forma#8-4-Ökológiai lábnyom#10-2-Akadálymentesítés#8-10-Léghang gátlás#4-1-Színhasználat#
FND-049;25788240-2BFB-4FF9-BF26-BA0947C9A16D;Foundation;;9-7-Hőátbocsátás#2-5-Forma#1-7-Ökológiai lábnyom#3-8-Akadálymentesítés#2-4-Léghang gátlás#4-4-Színhasználat#
FND-050;6CB5A0D0-AA2E-4AFE-8036-ABD96E6FAECD;Foundation;;8-4-Hőátbocsátás#7-9-Forma#4-6-Ökológiai lábnyom#2-1-Akadálymentesítés#1-10-Léghang gátlás#1-9-Színhasználat#
FND-051;DB2E5177-3CDA-4115-B113-344AC9CE0196;Foundation;;3-9-Hőátbocsátás#8-7-Forma#4-6-Ökológiai lábnyom#10-4-Akadálymentesítés#2-3-Léghang gátlás#3-10-Színhasználat#
FND-052;25BC0933-0FFE-46CC-B30C-1B191D963C2A;Foundation;;6-8-Hőátbocsátás#1-8-Forma#9-6-Ökológiai lábnyom#3-7-Akadálymentesítés#5-6-Léghang gátlás#10-4-Színhasználat#
FND-053;487B7E21-38B3-4FB7-83AE-ED9C92CB9B49;Foundation;;7-3-Hőátbocsátás#5-1-Forma#3-1-Ökológiai lábnyom#1-4-Akadálymentesítés#5-5-Léghang gátlás#6-5-Színhasználat#
FND-054;A8482FB8-BEAE-4FC8-9282-E1B1A7BCF442;Foundation;;4-2-Hőátbocsátás#4-5-Forma#8-5-Ökológiai lábnyom#8-10-Akadálymentesítés#3-5-Léghang gátlás#6-9-Színhasználat#
FND-055;34B042DE-CF1C-46DE-A315-D05322F59BF7;Foundation;;8-6-Hőátbocsátás#4-10-Forma#3-7-Ökológiai lábnyom#6-9-Akadálymentesítés#6-10-Léghang gátlás#9-7-Színhasználat#
FND-056;B1A84D46-36C0-4E67-B75C-CE5169BB1AAA;Foundation;;1-10-Hőátbocsátás#3-6-Forma#3-1-Ökológiai lábnyom#8-10-Akadálymentesítés#5-3-Léghang gátlás#9-8-Színhasználat#
FND-057;B6690B7F-A7D9-48EF-B005-B29A31D0825B;Foundation;;10-1-Hőátbocsátás#9-4-Forma#6-1-Ökológiai lábnyom#6-1-Akadálymentesítés#4-7-Léghang gátlás#5-9-Színhasználat#
FND-058;A24CCC89-53CF-4640-A89E-BEC192DD7E74;Foundation;;4-9-Hőátbocsátás#9-7-Forma#6-4-Ökológiai lábnyom#7-7-Akadálymentesítés#5-8-Léghang gátlás#4-8-Színhasználat#
FND-059;1908B4DF-CF7D-4A01-B8DD-C5B692CF658F;Foundation;;1-9-Hőátbocsátás#7-9-Forma#6-3-Ökológiai lábnyom#6-4-Akadálymentesítés#4-3-Léghang gátlás#7-7-Színhasználat#
FND-060;AA5207B7-D06E-4C11-9E6B-C011DEBABA8E;Foundation;;10-5-Hőátbocsátás#8-7-Forma#2-10-Ökológiai lábnyom#5-6-Akadálymentesítés#4-6-Léghang gátlás#9-1-Színhasználat#
FND-061;520AFD3C-404A-4FAD-B8DF-88C8C377CF59;Foundation;;3-2-Hőátbocsátás#2-5-Forma#3-8-Ökológiai lábnyom#10-3-Akadálymentesítés#7-4-Léghang gátlás#3-7-Színhasználat#
FND-062;EA82D3DF-3B70-4C69-A898-1EC3B438A8B0;Foundation;;8-9-Hőátbocsátás#9-4-Forma#5-10-Ökológiai lábnyom#7-1-Akadálymentesítés#9-10-Léghang gátlás#3-4-Színhasználat#
FND-063;B6768845-7FCA-465E-AFE9-3E3DAAC4E0B7;Foundation;;10-10-Hőátbocsátás#8-1-Forma#5-1-Ökológiai lábnyom#8-6-Akadálymentesítés#1-2-Léghang gátlás#10-6-Színhasználat#
FND-064;AD5B4309-AFDC-445E-9CD7-20532B94C004;Foundation;;8-2-Hőátbocsátás#7-4-Forma#7-2-Ökológiai lábnyom#7-8-Akadálymentesítés#8-3-Léghang gátlás#3-10-Színhasználat#
FND-065;822D968E-DE26-47BD-82F3-CFEEDD7CE52E;Foundation;;10-4-Hőátbocsátás#4-6-Forma#7-1-Ökológiai lábnyom#7-8-Akadálymentesítés#10-4-Léghang gátlás#5-1-Színhasználat#
FND-066;B61A708A-DBBD-4587-B865-396F5436A6E8;Foundation;;3-10-Hőátbocsátás#7-1-Forma#9-2-Ökológiai lábnyom#6-1-Akadálymentesítés#3-6-Léghang gátlás#5-10-Színhasználat#
FND-067;07B293BC-C107-4685-A0E3-2644932E6868;Foundation;;2-6-Hőátbocsátás#3-1-Forma#9-2-Ökológiai lábnyom#10-3-Akadálymentesítés#2-9-Léghang gátlás#4-10-Színhasználat#
FND-068;B4A719B6-9D9E-435B-8047-298F2BA2ACA9;Foundation;;1-9-Hőátbocsátás#6-3-Forma#3-7-Ökológiai lábnyom#6-4-Akadálymentesítés#6-6-Léghang gátlás#5-4-Színhasználat#
FND-069;A2A4F93F-2B73-43B9-8F9B-707C64C38E5A;Foundation;;4-8-Hőátbocsátás#5-8-Forma#9-6-Ökológiai lábnyom#4-3-Akadálymentesítés#4-6-Léghang gátlás#5-7-Színhasználat#
FND-070;73CC76DB-E793-46F3-BE12-3D86023F1C3E;Foundation;;4-3-Hőátbocsátás#10-10-Forma#8-2-Ökológiai lábnyom#10-5-Akadálymentesítés#3-5-Léghang gátlás#1-4-Színhasználat#
Frame-Bnd-143;99D0FF08-CA87-4771-BE3E-A5BFD5B4FA07;Curtain Wall Frame;;4-3-Hőátbocsátás#4-7-Forma#9-4-Ökológiai lábnyom#7-7-Akadálymentesítés#10-9-Léghang gátlás#7-4-Színhasználat#
Frame-Bnd-144;F43E5695-E289-446A-8231-909E187CE04B;Curtain Wall Frame;;1-7-Hőátbocsátás#4-7-Forma#1-9-Ökológiai lábnyom#5-3-Akadálymentesítés#1-4-Léghang gátlás#9-8-Színhasználat#
Frame-Bnd-145;326E8E28-418A-4CFB-854C-A269A1A792C8;Curtain Wall Frame;;10-3-Hőátbocsátás#5-4-Forma#7-10-Ökológiai lábnyom#2-2-Akadálymentesítés#7-6-Léghang gátlás#3-5-Színhasználat#
Frame-Bnd-146;CA5A14FD-E34B-4782-8A90-6A7691B97D3C;Curtain Wall Frame;;7-9-Hőátbocsátás#9-2-Forma#9-1-Ökológiai lábnyom#4-2-Akadálymentesítés#6-8-Léghang gátlás#1-7-Színhasználat#
Frame-Bnd-147;B3B9AB51-7E4B-42E6-9BF3-6E375590690B;Curtain Wall Frame;;7-1-Hőátbocsátás#3-7-Forma#6-9-Ökológiai lábnyom#4-2-Akadálymentesítés#1-4-Léghang gátlás#10-8-Színhasználat#
Frame-Bnd-148;5D63006F-8E19-4062-A3FD-1A30C39A41EA;Curtain Wall Frame;;8-8-Hőátbocsátás#5-7-Forma#3-4-Ökológiai lábnyom#6-6-Akadálymentesítés#6-5-Léghang gátlás#6-5-Színhasználat#
Frame-Bnd-149;3E7BC0E8-B902-41D0-8959-95BA3700C4FC;Curtain Wall Frame;;4-5-Hőátbocsátás#9-4-Forma#3-4-Ökológiai lábnyom#10-1-Akadálymentesítés#5-4-Léghang gátlás#10-2-Színhasználat#
Frame-Bnd-150;35080D41-1D4C-4DBD-AEDD-7A08D8E3F1E1;Curtain Wall Frame;;6-9-Hőátbocsátás#6-2-Forma#4-6-Ökológiai lábnyom#2-4-Akadálymentesítés#3-3-Léghang gátlás#1-7-Színhasználat#
Frame-Bnd-151;24AF8F6C-93A1-4B8E-8901-6719C19B5476;Curtain Wall Frame;;9-6-Hőátbocsátás#2-3-Forma#1-2-Ökológiai lábnyom#1-7-Akadálymentesítés#7-1-Léghang gátlás#6-6-Színhasználat#
Frame-Bnd-152;D98EA634-7BEF-4BF5-8F28-612ABACEE238;Curtain Wall Frame;;3-8-Hőátbocsátás#1-5-Forma#4-10-Ökológiai lábnyom#2-1-Akadálymentesítés#5-2-Léghang gátlás#2-5-Színhasználat#
Frame-Bnd-153;57E372DD-2986-4B1C-ADE5-8039C77C0A2C;Curtain Wall Frame;;4-2-Hőátbocsátás#9-1-Forma#2-4-Ökológiai lábnyom#5-8-Akadálymentesítés#3-9-Léghang gátlás#8-6-Színhasználat#
Frame-Bnd-154;2A5CC869-58F8-4C5A-8B4B-3B997688910D;Curtain Wall Frame;;3-8-Hőátbocsátás#5-4-Forma#9-2-Ökológiai lábnyom#9-10-Akadálymentesítés#2-9-Léghang gátlás#7-7-Színhasználat#
Frame-Bnd-155;A73821C1-4E22-46FF-B726-581FDADDC664;Curtain Wall Frame;;1-10-Hőátbocsátás#7-4-Forma#4-6-Ökológiai lábnyom#9-9-Akadálymentesítés#7-2-Léghang gátlás#7-3-Színhasználat#
Frame-Bnd-156;8E9C8524-E53E-414A-B1DC-B9C651BE37D4;Curtain Wall Frame;;6-1-Hőátbocsátás#9-10-Forma#3-9-Ökológiai lábnyom#5-1-Akadálymentesítés#3-7-Léghang gátlás#6-3-Színhasználat#
Frame-Bnd-157;7B4FF426-DE68-4BFD-98E0-CDA24B69A74C;Curtain Wall Frame;;2-2-Hőátbocsátás#4-4-Forma#7-7-Ökológiai lábnyom#5-1-Akadálymentesítés#9-7-Léghang gátlás#9-10-Színhasználat#
Frame-Bnd-158;7270A084-FC48-42F0-875B-6B766FE44C8F;Curtain Wall Frame;;9-6-Hőátbocsátás#5-7-Forma#2-4-Ökológiai lábnyom#8-10-Akadálymentesítés#7-9-Léghang gátlás#1-10-Színhasználat#
Frame-Bnd-159;8297B23F-7256-4361-BCB4-2F3478BC063D;Curtain Wall Frame;;1-2-Hőátbocsátás#5-9-Forma#8-9-Ökológiai lábnyom#5-1-Akadálymentesítés#7-4-Léghang gátlás#6-8-Színhasználat#
Frame-Bnd-160;ED0A77E8-782D-4FA6-8E9B-DC33F4835847;Curtain Wall Frame;;8-7-Hőátbocsátás#3-1-Forma#3-4-Ökológiai lábnyom#7-2-Akadálymentesítés#3-6-Léghang gátlás#2-4-Színhasználat#
Frame-Bnd-161;CD199969-74B7-4D89-80B3-0C0533BCBBBC;Curtain Wall Frame;;2-1-Hőátbocsátás#4-6-Forma#3-8-Ökológiai lábnyom#7-2-Akadálymentesítés#6-8-Léghang gátlás#1-6-Színhasználat#
Frame-Bnd-162;A24B82C7-3C0D-4A0D-A9E0-6D560E881C80;Curtain Wall Frame;;6-5-Hőátbocsátás#2-1-Forma#4-9-Ökológiai lábnyom#3-7-Akadálymentesítés#4-3-Léghang gátlás#8-7-Színhasználat#
Frame-Bnd-163;31D7A584-A7FB-4197-B1C7-80E8A5BA3BAB;Curtain Wall Frame;;1-9-Hőátbocsátás#8-2-Forma#7-1-Ökológiai lábnyom#9-8-Akadálymentesítés#9-1-Léghang gátlás#4-8-Színhasználat#
Frame-Bnd-164;C1999102-BACB-4113-97E2-A74C89C001F6;Curtain Wall Frame;;8-5-Hőátbocsátás#8-2-Forma#4-6-Ökológiai lábnyom#6-6-Akadálymentesítés#9-9-Léghang gátlás#2-2-Színhasználat#
Frame-Bnd-165;893456D7-7C9F-4805-A163-FCACA9779F2F;Curtain Wall Frame;;6-6-Hőátbocsátás#8-4-Forma#5-2-Ökológiai lábnyom#9-10-Akadálymentesítés#4-1-Léghang gátlás#2-3-Színhasználat#
Frame-Bnd-166;A6604BA8-C823-4CD6-A104-B5020D24D943;Curtain Wall Frame;;7-5-Hőátbocsátás#7-3-Forma#2-3-Ökológiai lábnyom#6-3-Akadálymentesítés#4-8-Léghang gátlás#10-2-Színhasználat#
Frame-Bnd-167;1143D5A7-0748-4D95-B7E4-6467ECBDF88B;Curtain Wall Frame;;10-6-Szerkezeti működés#6-5-Lépéshang gátlás#2-6-Akadálymentesítés#5-4-Anyaghasználat#7-8-Lehajlás#7-7-Színhasználat#
Frame-Bnd-168;EC120047-D204-49EA-A381-B3EDA323FC87;Curtain Wall Frame;;1-10-Szerkezeti működés#3-7-Lépéshang gátlás#4-1-Akadálymentesítés#2-2-Anyaghasználat#8-1-Lehajlás#6-7-Színhasználat#
Frame-Bnd-169;E4D18C23-D24D-4D8A-8A59-34DADC6DFDBD;Curtain Wall Frame;;1-1-Szerkezeti működés#2-7-Lépéshang gátlás#6-3-Akadálymentesítés#2-4-Anyaghasználat#5-9-Lehajlás#8-1-Színhasználat#
Frame-Bnd-170;F8D40682-0623-488E-BAE7-8672FF4FA218;Curtain Wall Frame;;8-9-Szerkezeti működés#1-5-Lépéshang gátlás#1-8-Akadálymentesítés#10-5-Anyaghasználat#2-9-Lehajlás#7-5-Színhasználat#
Frame-Bnd-171;11212862-0A61-477D-BFD5-339E4C2FAE4D;Curtain Wall Frame;;4-7-Szerkezeti működés#4-10-Lépéshang gátlás#3-9-Akadálymentesítés#9-8-Anyaghasználat#10-9-Lehajlás#1-6-Színhasználat#
Frame-Bnd-172;1211A966-CD89-429F-8FA0-9CFC1AEDFCB7;Curtain Wall Frame;;8-10-Szerkezeti működés#4-9-Lépéshang gátlás#8-6-Akadálymentesítés#5-8-Anyaghasználat#1-10-Lehajlás#2-2-Színhasználat#
Frame-Bnd-173;AE71D66F-8E47-4A4C-9F64-23EA3BE4ECE4;Curtain Wall Frame;;6-8-Szerkezeti működés#2-1-Lépéshang gátlás#10-10-Akadálymentesítés#8-2-Anyaghasználat#7-8-Lehajlás#5-7-Színhasználat#
Frame-Bnd-174;629C591B-AA1F-4096-8036-67C5D0E67859;Curtain Wall Frame;;6-2-Szerkezeti működés#3-6-Lépéshang gátlás#5-7-Akadálymentesítés#7-2-Anyaghasználat#1-5-Lehajlás#2-8-Színhasználat#
Frame-Bnd-175;F11B6100-BBDB-4913-AACB-0F202DA35993;Curtain Wall Frame;;9-3-Szerkezeti működés#1-9-Lépéshang gátlás#7-8-Akadálymentesítés#8-5-Anyaghasználat#1-10-Lehajlás#10-8-Színhasználat#
Frame-Bnd-176;6BC614EB-0BF5-4624-A416-2214307ED344;Curtain Wall Frame;;6-8-Szerkezeti működés#8-7-Lépéshang gátlás#9-4-Akadálymentesítés#10-8-Anyaghasználat#6-9-Lehajlás#10-2-Színhasználat#
Frame-Bnd-177;96DA9216-A612-4028-B3A5-FC19E2B81602;Curtain Wall Frame;;2-2-Szerkezeti működés#2-9-Lépéshang gátlás#10-6-Akadálymentesítés#2-10-Anyaghasználat#5-5-Lehajlás#2-8-Színhasználat#
Frame-Bnd-178;EB86E21E-BCE3-4821-804F-ED1B160D8A17;Curtain Wall Frame;;2-4-Szerkezeti működés#1-1-Lépéshang gátlás#2-3-Akadálymentesítés#8-8-Anyaghasználat#9-5-Lehajlás#7-9-Színhasználat#
Frame-Bnd-179;17EA35F1-4D04-4C64-95AE-9ED0115CF970;Curtain Wall Frame;;10-4-Szerkezeti működés#1-7-Lépéshang gátlás#5-9-Akadálymentesítés#1-1-Anyaghasználat#1-6-Lehajlás#6-2-Színhasználat#
Frame-Bnd-180;3BF91FA3-0983-4A34-8A8A-4E660060FCC4;Curtain Wall Frame;;7-10-Szerkezeti működés#8-7-Lépéshang gátlás#5-10-Akadálymentesítés#4-5-Anyaghasználat#4-7-Lehajlás#7-4-Színhasználat#
Frame-Bnd-181;BB5F4A43-F23D-469D-9051-3588089A6C9D;Curtain Wall Frame;;2-7-Szerkezeti működés#6-6-Lépéshang gátlás#1-1-Akadálymentesítés#5-5-Anyaghasználat#4-10-Lehajlás#4-9-Színhasználat#
Frame-Bnd-182;A290085D-4895-46FF-BD2C-C5EC83A9F40E;Curtain Wall Frame;;8-5-Szerkezeti működés#6-1-Lépéshang gátlás#5-9-Akadálymentesítés#3-1-Anyaghasználat#3-7-Lehajlás#10-9-Színhasználat#
Frame-Bnd-183;BF29846B-21EE-4BFA-B42F-1553CE2D2ED2;Curtain Wall Frame;;2-4-Szerkezeti működés#5-1-Lépéshang gátlás#3-2-Akadálymentesítés#8-9-Anyaghasználat#9-5-Lehajlás#1-10-Színhasználat#
Frame-Bnd-184;19524758-3054-4CE7-9969-542AD394309C;Curtain Wall Frame;;3-4-Szerkezeti működés#2-9-Lépéshang gátlás#6-4-Akadálymentesítés#4-4-Anyaghasználat#4-3-Lehajlás#2-5-Színhasználat#
Frame-Bnd-185;851A552B-AD05-427E-9E68-CACA763C2471;Curtain Wall Frame;;5-5-Szerkezeti működés#6-5-Lépéshang gátlás#10-5-Akadálymentesítés#10-4-Anyaghasználat#10-2-Lehajlás#7-5-Színhasználat#
Frame-Bnd-186;DCCF1AF6-D7A4-47F2-A0DA-0D933DAAEA0C;Curtain Wall Frame;;4-9-Szerkezeti működés#4-2-Lépéshang gátlás#3-2-Akadálymentesítés#5-1-Anyaghasználat#6-7-Lehajlás#9-4-Színhasználat#
Frame-Bnd-188;48EC4840-202B-430C-A425-DE2672AE45C9;Curtain Wall Frame;;1-7-Szerkezeti működés#5-1-Lépéshang gátlás#2-3-Akadálymentesítés#7-7-Anyaghasználat#1-4-Lehajlás#8-6-Színhasználat#
Frame-Bnd-189;AB43B1AE-27DD-400D-806A-F56B89DFEFBD;Curtain Wall Frame;;4-2-Szerkezeti működés#6-6-Lépéshang gátlás#8-6-Akadálymentesítés#8-1-Anyaghasználat#8-10-Lehajlás#7-7-Színhasználat#
Frame-Bnd-190;5956B324-AF08-480A-A1AA-9DCE74860EB4;Curtain Wall Frame;;1-2-Szerkezeti működés#5-3-Lépéshang gátlás#6-9-Akadálymentesítés#8-1-Anyaghasználat#9-7-Lehajlás#8-4-Színhasználat#
